# Created At: Wed Oct 15 2025 13:28:25 GMT+0800 (中国标准时间)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?cellTypes=CD14-positive%2C+CD16-positive+monocyte&genes=TYROBP%2CFCER1G%2CCTSS%2CAIF1%2CFCN1%2CLST1%2CPSAP%2CLYZ%2CCOTL1%2CCD68%2CSERPINA1%2CS100A9%2CSPI1%2CTYMP%2CS100A4%2CFTL%2CC1orf162%2CSAT1%2CNPC2%2CCST3%2CITGB2%2CHLA-DPA1%2COAZ1%2CSH3BGRL3%2CHLA-DRA%2CS100A8%2CCFD%2CEMP3%2CSTXBP2%2CCFP%2CCYBB%2CLILRB2%2CTNFRSF1B%2CFGL2%2CMS4A7%2CHLA-DRB5%2CFTH1%2CHLA-DRB1%2CFCGR3A%2CCARD16%2CHLA-DPB1%2CRHOG%2CSRGN%2CLAPTM5%2CARRB2%2CARPC3%2CMS4A6A%2CASAH1%2CHCK%2CC5AR1%2CVSIR%2CTNFSF13B%2CCLEC7A%2CMNDA%2CCD74%2CCSTA%2CCYBA%2CPILRA%2CDUSP1%2CMAFB%2CARPC1B%2CNCF2%2CSLC11A1%2CS100A11%2CPLAUR%2CAP1S2%2CLILRA5%2CRHOA%2CCTSB%2CTKT%2CACTB%2CGRN%2CTIMP1%2CSLC7A7%2CPFDN5%2CAPOBEC3A%2CFPR1%2CWARS1%2CHLA-DQB1%2CLAMTOR4%2CCSF1R%2CIGSF6%2CLRRC25%2CIFI30%2CCD14%2CLCP1%2CLSP1%2CHMOX1%2CZYX%2CNAMPT%2CMPEG1%2CVASP%2CIFITM2%2CPTPN6%2CLTA4H%2CCPVL%2CTMSB10%2CFCGR2A%2CARPC5%2CTBXAS1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: No selection
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
adrenal gland,aggregated,139187,0.64%,IFI30,2.0730147856135033,0.11771663613502688,897
adrenal gland,aggregated,139187,1.91%,CD14,2.5568894482770776,0.20080707613921048,2659
adrenal gland,aggregated,139187,10.54%,LCP1,2.1820858245687305,0.1364461983911196,14666
adrenal gland,aggregated,139187,8.56%,LSP1,2.2113298293547574,0.1414679476428362,11918
adrenal gland,aggregated,139187,2.66%,HMOX1,2.4318623553084504,0.17933755733857407,3704
adrenal gland,aggregated,139187,5.31%,ZYX,1.9914156664748104,0.10370452259333927,7384
adrenal gland,aggregated,139187,12.08%,NAMPT,2.2229243168708375,0.14345894064922954,16816
adrenal gland,aggregated,139187,0.71%,MPEG1,2.2676394668655777,0.1511373784237225,995
adrenal gland,aggregated,139187,5.38%,VASP,1.9685451358731962,0.0997772195178763,7484
adrenal gland,aggregated,139187,9.67%,IFITM2,2.4128570930880713,0.17607399401911147,13455
adrenal gland,aggregated,139187,2.29%,PTPN6,1.7554286559847532,0.06318108532767722,3181
adrenal gland,aggregated,139187,6.12%,LTA4H,2.160563389973576,0.13275038892131064,8515
adrenal gland,aggregated,139187,4.31%,CPVL,2.3006485038730635,0.15680565498519505,6003
adrenal gland,aggregated,139187,25.12%,TMSB10,3.1071344946663997,0.29529456751339556,34967
adrenal gland,aggregated,139187,1.09%,FCGR2A,2.2563512015264027,0.14919896956231832,1515
adrenal gland,aggregated,139187,10.06%,ARPC5,2.104276816481574,0.1230849186690896,14002
adrenal gland,aggregated,139187,2.18%,TBXAS1,2.285573649115391,0.1542170170351955,3031
axilla,aggregated,84603,6.04%,TYROBP,2.7474593697998237,0.2335315394201016,5108
axilla,aggregated,84603,5.19%,FCER1G,2.7192118095102504,0.22868089855251553,4390
axilla,aggregated,84603,13.89%,CTSS,2.121676762465963,0.12607281879994878,11752
axilla,aggregated,84603,3.91%,AIF1,2.404376976727719,0.1746177974995631,3310
axilla,aggregated,84603,1.10%,FCN1,2.3945722908809266,0.17293414732323797,928
axilla,aggregated,84603,3.57%,LST1,1.8883605634093916,0.08600801041961612,3024
axilla,aggregated,84603,29.43%,PSAP,2.0840027281945224,0.11960347389332537,24902
axilla,aggregated,84603,5.43%,LYZ,3.040143838411317,0.2837910036074798,4595
axilla,aggregated,84603,15.27%,COTL1,1.9021219311275839,0.08837109777878822,12917
axilla,aggregated,84603,4.99%,CD68,2.2827514243272877,0.15373238761041144,4218
axilla,aggregated,84603,2.41%,SERPINA1,1.9523093211405176,0.09698922276157036,2038
axilla,aggregated,84603,10.16%,S100A9,2.5381890146776445,0.19759585766479687,8593
axilla,aggregated,84603,4.17%,SPI1,1.8613603817426283,0.08137156807619034,3527
axilla,aggregated,84603,16.38%,TYMP,2.143969770615301,0.1299009503370473,13855
axilla,aggregated,84603,12.98%,S100A4,2.6819447448096887,0.22228143802571587,10982
axilla,aggregated,84603,35.69%,FTL,3.0171621439807916,0.27984461159810586,30195
axilla,aggregated,84603,3.17%,C1orf162,1.8126734491604477,0.07301110004002849,2680
axilla,aggregated,84603,31.58%,SAT1,2.3157808464194805,0.15940416467684637,26714
axilla,aggregated,84603,11.82%,NPC2,1.990150797965407,0.10348732072454285,10002
axilla,aggregated,84603,14.69%,CST3,2.437472497837544,0.18030092501867243,12428
axilla,aggregated,84603,7.36%,ITGB2,2.0162711277501204,0.10797267584299264,6227
axilla,aggregated,84603,11.67%,HLA-DPA1,2.4620917361673587,0.18452851431655312,9877
axilla,aggregated,84603,22.91%,OAZ1,2.3487991592058415,0.16507403406515528,19379
axilla,aggregated,84603,21.02%,SH3BGRL3,2.4996124725830944,0.19097153507920892,17781
axilla,aggregated,84603,14.84%,HLA-DRA,2.7276852824346927,0.23013595426834862,12556
axilla,aggregated,84603,5.45%,S100A8,2.480352926130204,0.18766430634306755,4612
axilla,aggregated,84603,3.69%,CFD,1.897654058994391,0.08760387955044398,3120
axilla,aggregated,84603,13.71%,EMP3,2.0472177480175833,0.11328679640576672,11602
axilla,aggregated,84603,1.99%,STXBP2,1.8280647612692764,0.07565407970820233,1686
axilla,aggregated,84603,0.43%,CFP,1.8997524240629269,0.08796420855770028,366
axilla,aggregated,84603,2.47%,CYBB,1.7783308207048063,0.06711382058015433,2091
axilla,aggregated,84603,1.57%,LILRB2,1.8398391470470399,0.07767596465185267,1326
axilla,aggregated,84603,6.37%,TNFRSF1B,1.9928665090346076,0.10395365972733747,5389
axilla,aggregated,84603,3.32%,FGL2,1.987187402552566,0.10297844963093378,2806
axilla,aggregated,84603,2.84%,MS4A7,2.0592960222843035,0.11536086475600552,2405
axilla,aggregated,84603,2.02%,HLA-DRB5,2.0545689296555003,0.11454913346115804,1709
axilla,aggregated,84603,38.33%,FTH1,3.209077117121978,0.31280004570559355,32432
axilla,aggregated,84603,11.82%,HLA-DRB1,2.6125755153640364,0.21036942807325856,9999
axilla,aggregated,84603,4.85%,FCGR3A,2.208312943654034,0.14094989125415164,4103
axilla,aggregated,84603,4.21%,CARD16,1.8641591407128302,0.08185216797579992,3558
axilla,aggregated,84603,11.11%,HLA-DPB1,2.3139526912492023,0.1590902358245726,9402
axilla,aggregated,84603,3.88%,RHOG,1.7819781830642705,0.06774014174695055,3283
axilla,aggregated,84603,13.31%,SRGN,2.618344733935074,0.21136011212129088,11259
axilla,aggregated,84603,14.43%,LAPTM5,2.2382444619605275,0.14608969959292592,12211
axilla,aggregated,84603,3.33%,ARRB2,1.906520113031915,0.0891263488755033,2820
axilla,aggregated,84603,25.66%,ARPC3,1.9823827459356147,0.10215339913092637,21713
axilla,aggregated,84603,6.45%,MS4A6A,2.130366617390906,0.12756503140168204,5454
axilla,aggregated,84603,9.15%,ASAH1,1.9365984897717,0.09429137558750947,7742
axilla,aggregated,84603,4.47%,HCK,2.002093095511845,0.10553803929767949,3778
axilla,aggregated,84603,3.21%,C5AR1,1.831815593945528,0.07629816868722891,2717
axilla,aggregated,84603,4.03%,VSIR,1.929459034190853,0.09306539590438781,3411
axilla,aggregated,84603,12.19%,TNFSF13B,1.9195907052835677,0.09137081700972383,10315
axilla,aggregated,84603,5.28%,CLEC7A,1.865327640977969,0.08205282159267033,4471
axilla,aggregated,84603,3.28%,MNDA,2.06261744810449,0.1159312164485727,2773
axilla,aggregated,84603,21.48%,CD74,2.6790960607394365,0.2217922650412756,18176
axilla,aggregated,84603,1.17%,CSTA,1.868380912481118,0.0825771261124655,993
axilla,aggregated,84603,21.97%,CYBA,2.2010928674690695,0.1397100674870421,18590
axilla,aggregated,84603,4.38%,PILRA,1.8613283882953626,0.08136607419561408,3709
axilla,aggregated,84603,12.05%,DUSP1,2.1579530682821546,0.1323021472698492,10193
axilla,aggregated,84603,8.11%,MAFB,2.0125866000200348,0.1073399726784682,6863
axilla,aggregated,84603,8.51%,ARPC1B,1.8543743381995557,0.08017193214425919,7201
axilla,aggregated,84603,2.84%,NCF2,1.8286311699885511,0.07575134280821189,2402
axilla,aggregated,84603,5.28%,SLC11A1,2.211230162754588,0.14145083300075884,4468
axilla,aggregated,84603,22.77%,S100A11,2.740118817469379,0.23227102761803098,19268
axilla,aggregated,84603,8.48%,PLAUR,2.051510030017078,0.11402386248398795,7173
axilla,aggregated,84603,7.38%,AP1S2,1.8830556236983338,0.08509705184129118,6242
axilla,aggregated,84603,0.37%,LILRA5,1.779637012666869,0.06733811846808316,309
axilla,aggregated,84603,21.67%,RHOA,1.8390962932280588,0.07754840258787073,18333
axilla,aggregated,84603,19.84%,CTSB,2.224015279598403,0.14364627960300447,16783
axilla,aggregated,84603,5.37%,TKT,1.798733026209012,0.07061726550754222,4544
axilla,aggregated,84603,47.71%,ACTB,2.7622136849016403,0.23606513464292622,40362
axilla,aggregated,84603,16.02%,GRN,2.001632815381778,0.10545900048559967,13555
axilla,aggregated,84603,11.15%,TIMP1,2.252750031478634,0.1485805804899254,9431
axilla,aggregated,84603,3.48%,SLC7A7,1.9230421315068784,0.09196349223259712,2944
axilla,aggregated,84603,22.55%,PFDN5,2.122110189953871,0.12614724650501175,19077
axilla,aggregated,84603,1.88%,APOBEC3A,2.241867956244115,0.14671192215923803,1593
axilla,aggregated,84603,2.91%,FPR1,2.061662550096388,0.11576724238302535,2464
axilla,aggregated,84603,6.29%,WARS1,1.8858258456814767,0.08557275139997761,5323
axilla,aggregated,84603,5.78%,HLA-DQB1,2.145998688867028,0.13024935401113202,4892
axilla,aggregated,84603,10.13%,LAMTOR4,1.8056043380894025,0.07179719984095984,8568
axilla,aggregated,84603,3.46%,CSF1R,1.894421261732082,0.087048747059127,2930
axilla,aggregated,84603,1.74%,IGSF6,1.8581203193949423,0.08081518803217592,1473
axilla,aggregated,84603,0.49%,LRRC25,1.8861463075633242,0.08562778077188295,417
axilla,aggregated,84603,0.71%,IFI30,1.716983642578125,0.05657934870782767,600
axilla,aggregated,84603,4.71%,CD14,2.713704100582999,0.22773512066106502,3988
axilla,aggregated,84603,12.00%,LCP1,1.9610860383213478,0.09849635125706362,10151
axilla,aggregated,84603,6.12%,LSP1,1.9332764614502895,0.09372092043407594,5180
axilla,aggregated,84603,2.24%,HMOX1,1.9860329660702507,0.10278021103182128,1895
axilla,aggregated,84603,3.21%,ZYX,1.837584999769882,0.07728888489020064,2716
axilla,aggregated,84603,11.14%,NAMPT,1.8690509142622256,0.08269217810235348,9427
axilla,aggregated,84603,1.72%,MPEG1,1.8667175461109677,0.0822914946168564,1452
axilla,aggregated,84603,5.64%,VASP,1.854092591560927,0.08012355091254829,4768
axilla,aggregated,84603,10.52%,IFITM2,2.092720768960674,0.12110052653759167,8900
axilla,aggregated,84603,5.40%,PTPN6,1.804450783471888,0.07159911267472856,4571
axilla,aggregated,84603,4.30%,LTA4H,1.8675241161008795,0.08242999795362346,3638
axilla,aggregated,84603,4.63%,CPVL,1.9200653770284948,0.09145232713452854,3913
axilla,aggregated,84603,36.82%,TMSB10,2.789933314472375,0.24082511981161997,31149
axilla,aggregated,84603,4.92%,FCGR2A,2.0046325081900696,0.10597410452916814,4159
axilla,aggregated,84603,18.13%,ARPC5,1.8258167845207043,0.0752680595431252,15335
axilla,aggregated,84603,7.49%,TBXAS1,2.1344721630366164,0.12827003131277787,6336
bladder organ,aggregated,68319,13.37%,TYROBP,2.340235358834319,0.16360346741663348,9132
bladder organ,aggregated,68319,13.70%,FCER1G,2.3928904664298685,0.1726453462256997,9361
bladder organ,aggregated,68319,13.85%,CTSS,2.247587801865356,0.14769412793709122,9462
bladder organ,aggregated,68319,10.96%,AIF1,2.388064114437325,0.17181657021897925,7491
bladder organ,aggregated,68319,3.31%,FCN1,2.558458619998895,0.2010765326304642,2262
bladder organ,aggregated,68319,4.73%,LST1,2.146190710649582,0.13028232778643778,3229
bladder organ,aggregated,68319,33.00%,PSAP,2.16934313600479,0.1342580375277552,22547
bladder organ,aggregated,68319,9.59%,LYZ,2.8519117086193746,0.2514679834244384,6555
bladder organ,aggregated,68319,10.76%,COTL1,2.010847830061913,0.10704139295930891,7349
bladder organ,aggregated,68319,0.20%,CD68,2.007864402158417,0.10652908190781124,137
bladder organ,aggregated,68319,3.65%,SERPINA1,2.256760726910349,0.14926929282363083,2493
bladder organ,aggregated,68319,10.80%,S100A9,3.22617865190431,0.31573670298371764,7378
bladder organ,aggregated,68319,3.35%,SPI1,1.7637695526002952,0.064613375181417,2287
bladder organ,aggregated,68319,6.34%,TYMP,1.947203603132217,0.09611247432115463,4330
bladder organ,aggregated,68319,52.35%,S100A4,2.463886491039226,0.18483670770527535,35767
bladder organ,aggregated,68319,95.06%,FTL,3.614454622615363,0.3824110377625648,64947
bladder organ,aggregated,68319,4.65%,C1orf162,1.9823059908128737,0.10214021882326982,3177
bladder organ,aggregated,68319,67.48%,SAT1,2.3828041969417635,0.17091334280738862,46105
bladder organ,aggregated,68319,25.43%,NPC2,1.9834377338667895,0.10233456053110773,17371
bladder organ,aggregated,68319,64.75%,CST3,2.4233634316296313,0.17787813124639607,44237
bladder organ,aggregated,68319,6.29%,ITGB2,2.046771773137369,0.11321021407590501,4295
bladder organ,aggregated,68319,9.38%,HLA-DPA1,2.522261355874317,0.19486077711538374,6405
bladder organ,aggregated,68319,65.66%,OAZ1,1.9865519115024521,0.10286932378689388,44860
bladder organ,aggregated,68319,44.01%,SH3BGRL3,2.0009316742749284,0.10533860128397077,30066
bladder organ,aggregated,68319,14.44%,HLA-DRA,2.926258737768708,0.26423477582273563,9862
bladder organ,aggregated,68319,7.03%,S100A8,3.2571652552853574,0.3210576894040305,4801
bladder organ,aggregated,68319,40.49%,CFD,3.254445242743014,0.3205906117568644,27663
bladder organ,aggregated,68319,19.80%,EMP3,1.933990034139626,0.0938434543737651,13529
bladder organ,aggregated,68319,1.33%,STXBP2,2.0906906127929688,0.12075191028989793,912
bladder organ,aggregated,68319,0.77%,CFP,2.6564883277529763,0.21791008929146136,525
bladder organ,aggregated,68319,5.98%,CYBB,1.9392609202876376,0.09474856531063337,4085
bladder organ,aggregated,68319,1.67%,LILRB2,1.972777891995614,0.10050406387609521,1140
bladder organ,aggregated,68319,11.12%,TNFRSF1B,2.044224183486314,0.11277274470337985,7599
bladder organ,aggregated,68319,6.72%,FGL2,2.1498095352302418,0.13090374847635317,4593
bladder organ,aggregated,68319,6.41%,MS4A7,2.060963520838094,0.11564720582577367,4376
bladder organ,aggregated,68319,4.17%,HLA-DRB5,2.15842832737364,0.13238375825317727,2849
bladder organ,aggregated,68319,94.36%,FTH1,3.652757472699634,0.3889883622486149,64468
bladder organ,aggregated,68319,11.60%,HLA-DRB1,2.413300966088328,0.17615021541639292,7925
bladder organ,aggregated,68319,3.14%,FCGR3A,1.8918409160539216,0.08660565285663038,2142
bladder organ,aggregated,68319,2.04%,CARD16,2.1256071045448417,0.12674773294177072,1391
bladder organ,aggregated,68319,8.77%,HLA-DPB1,2.5207515864863175,0.19460152112941584,5993
bladder organ,aggregated,68319,2.96%,RHOG,1.8207881221064814,0.07440454300698289,2025
bladder organ,aggregated,68319,31.18%,SRGN,3.15002390982914,0.3026594920535175,21304
bladder organ,aggregated,68319,15.26%,LAPTM5,2.0960635520573567,0.12167454567885638,10426
bladder organ,aggregated,68319,2.37%,ARRB2,1.9849915304301697,0.10260137681658457,1620
bladder organ,aggregated,68319,37.34%,ARPC3,1.8480756956151012,0.07909033597038537,25508
bladder organ,aggregated,68319,9.10%,MS4A6A,2.200338725973138,0.13958056711523623,6217
bladder organ,aggregated,68319,16.15%,ASAH1,1.8122893393682589,0.0729451411169735,11033
bladder organ,aggregated,68319,3.81%,HCK,1.9820494761664746,0.10209617040230168,2604
bladder organ,aggregated,68319,9.23%,C5AR1,2.299466622809626,0.1566027036319395,6306
bladder organ,aggregated,68319,3.83%,VSIR,1.96488929305237,0.09914944209531722,2616
bladder organ,aggregated,68319,1.58%,TNFSF13B,2.033277635450487,0.11089301517214752,1078
bladder organ,aggregated,68319,2.14%,CLEC7A,1.9333215357097022,0.09372866053773594,1461
bladder organ,aggregated,68319,3.18%,MNDA,2.2390133345088667,0.14622172956530963,2171
bladder organ,aggregated,68319,17.76%,CD74,2.7643266724699194,0.23642797461021284,12134
bladder organ,aggregated,68319,2.38%,CSTA,2.3111930148471114,0.1586163471417954,1627
bladder organ,aggregated,68319,37.91%,CYBA,1.9472698482990964,0.09612384987042158,25898
bladder organ,aggregated,68319,3.07%,PILRA,1.9230662619533485,0.09196763588707917,2098
bladder organ,aggregated,68319,50.39%,DUSP1,2.4371364273471996,0.18024321535319535,34424
bladder organ,aggregated,68319,8.86%,MAFB,2.129077483318873,0.12734366267640107,6051
bladder organ,aggregated,68319,4.67%,ARPC1B,1.9418844257114298,0.0951990708585294,3189
bladder organ,aggregated,68319,1.80%,NCF2,2.137256495054414,0.12874815383153723,1229
bladder organ,aggregated,68319,3.29%,SLC11A1,2.092910929506784,0.12113318070336408,2248
bladder organ,aggregated,68319,78.64%,S100A11,2.762837418102967,0.23617224144173685,53726
bladder organ,aggregated,68319,35.08%,PLAUR,2.3026664806159496,0.15715217979507373,23963
bladder organ,aggregated,68319,4.05%,AP1S2,1.9175214088475787,0.09101547963698572,2767
bladder organ,aggregated,68319,0.71%,LILRA5,1.97698974609375,0.10122731896104034,484
bladder organ,aggregated,68319,32.37%,RHOA,1.8632934366098477,0.08170351019232706,22117
bladder organ,aggregated,68319,18.54%,CTSB,2.408424079300545,0.17531276162863543,12667
bladder organ,aggregated,68319,10.55%,TKT,1.7596272188323394,0.06390205805328099,7211
bladder organ,aggregated,68319,86.79%,ACTB,2.632509444781758,0.21379246113147515,59292
bladder organ,aggregated,68319,14.08%,GRN,1.9038100149428274,0.08866097372765569,9620
bladder organ,aggregated,68319,34.63%,TIMP1,2.537621269445384,0.19749836506020557,23656
bladder organ,aggregated,68319,0.95%,SLC7A7,2.061935354270994,0.11581408802437015,649
bladder organ,aggregated,68319,2.55%,PFDN5,2.7861078658689724,0.2401682178653176,1742
bladder organ,aggregated,68319,2.59%,APOBEC3A,2.082592442024887,0.1193613010593072,1768
bladder organ,aggregated,68319,3.61%,FPR1,2.133470083802781,0.1280979553375654,2463
bladder organ,aggregated,68319,2.64%,WARS1,2.0405265317523558,0.11213778789893473,1804
bladder organ,aggregated,68319,4.69%,HLA-DQB1,2.2481277980161516,0.147786855499066,3204
bladder organ,aggregated,68319,13.67%,LAMTOR4,1.6881935100016068,0.051635537906920104,9336
bladder organ,aggregated,68319,2.95%,CSF1R,1.9064127200294665,0.089107907463883,2015
bladder organ,aggregated,68319,2.13%,IGSF6,1.9280785594761536,0.09282834226155473,1452
bladder organ,aggregated,68319,0.44%,LRRC25,2.0343234683043203,0.11107260447223093,298
bladder organ,aggregated,68319,0.94%,IFI30,1.9306927290897162,0.09327724467409437,643
bladder organ,aggregated,68319,7.54%,CD14,2.262944760529891,0.15033120846852102,5152
bladder organ,aggregated,68319,16.43%,LCP1,2.0633695252628765,0.11606036233454128,11222
bladder organ,aggregated,68319,4.45%,LSP1,1.9407488927367642,0.09500407834955021,3041
bladder organ,aggregated,68319,5.01%,HMOX1,2.1328253382449605,0.12798724031935146,3423
bladder organ,aggregated,68319,2.42%,ZYX,1.9339940579655381,0.09384414534085088,1654
bladder organ,aggregated,68319,55.32%,NAMPT,2.5449106599454896,0.19875009140744193,37791
bladder organ,aggregated,68319,2.20%,MPEG1,1.9846267700195312,0.10253874054865267,1504
bladder organ,aggregated,68319,5.99%,VASP,1.7470741290608207,0.06174645489194599,4094
bladder organ,aggregated,68319,24.09%,IFITM2,2.0729150841638306,0.11769951550863005,16456
bladder organ,aggregated,68319,1.34%,PTPN6,2.023268869535519,0.10917432058459527,915
bladder organ,aggregated,68319,1.49%,LTA4H,2.101841998922414,0.1226668143996764,1015
bladder organ,aggregated,68319,6.00%,CPVL,1.9721303537146513,0.10039286929444761,4102
bladder organ,aggregated,68319,82.82%,TMSB10,2.5222354707161037,0.1948563321436762,56584
bladder organ,aggregated,68319,4.53%,FCGR2A,1.9499484092103136,0.09658380948778594,3093
bladder organ,aggregated,68319,13.30%,ARPC5,1.8308723141575878,0.07613618969003248,9087
bladder organ,aggregated,68319,5.45%,TBXAS1,1.9209198153790625,0.09159905037503532,3723
blood,aggregated,10774135,34.74%,TYROBP,3.054712375873213,0.28629269729249923,3742645
blood,aggregated,10774135,28.72%,FCER1G,2.6620064482107475,0.21885765503980698,3094812
blood,aggregated,10774135,36.31%,CTSS,2.5017690726224764,0.19134186413342905,3911654
blood,aggregated,10774135,30.61%,AIF1,2.57997686290742,0.2047716223083244,3297735
blood,aggregated,10774135,21.56%,FCN1,2.8034333586916325,0.2431433329788053,2322711
blood,aggregated,10774135,23.14%,LST1,2.4211532083450136,0.17749859406580584,2493513
blood,aggregated,10774135,38.47%,PSAP,2.3858916085856476,0.17144350983566872,4144498
blood,aggregated,10774135,28.92%,LYZ,3.4579382230137714,0.355534208876385,3115691
blood,aggregated,10774135,38.07%,COTL1,2.2722567610862603,0.15193025525325807,4101338
blood,aggregated,10774135,11.99%,CD68,2.034376845195855,0.11108177029500674,1292207
blood,aggregated,10774135,16.74%,SERPINA1,2.340519048643756,0.16365218232755913,1803068
blood,aggregated,10774135,31.38%,S100A9,3.6209091737193395,0.3835194063808071,3381224
blood,aggregated,10774135,17.66%,SPI1,2.117114016343245,0.12528930891150555,1902315
blood,aggregated,10774135,19.47%,TYMP,2.2342501016768455,0.14540379231338496,2097331
blood,aggregated,10774135,68.63%,S100A4,3.130896765916347,0.29937499934007633,7394583
blood,aggregated,10774135,92.04%,FTL,3.376379295601259,0.3415289970149682,9916656
blood,aggregated,10774135,22.49%,C1orf162,1.9104873969972687,0.08980760663859469,2422994
blood,aggregated,10774135,44.80%,SAT1,2.4601169052266365,0.1841893984577164,4827158
blood,aggregated,10774135,24.20%,NPC2,2.0252245396730544,0.10951014617078397,2607223
blood,aggregated,10774135,25.87%,CST3,3.077571855226089,0.2902181026593383,2787132
blood,aggregated,10774135,46.73%,ITGB2,2.194944934209429,0.13865435095737735,5035068
blood,aggregated,10774135,38.52%,HLA-DPA1,2.422012156878525,0.1776460917901081,4150243
blood,aggregated,10774135,73.76%,OAZ1,2.38662197745725,0.17156892799782822,7947034
blood,aggregated,10774135,80.78%,SH3BGRL3,2.765730107940739,0.236668971049551,8703850
blood,aggregated,10774135,42.48%,HLA-DRA,2.942627320656437,0.26704557138475077,4576830
